State,County,Adults,Seniors,SchoolAge,PreSchoolers,Infants,Housing - Rent,Housing - Utilities,Child Care,Food,Transportation,Health Care,Technology,Miscellaneous,Tax Payments,Tax Credits,Monthly Total,ANNUAL TOTAL,Hourly Wage
Indiana,Marion,3,0,0,0,3,"$1,020",$340,"$1,950","$1,624","$1,486",$761,$136,$732,"$1,720",($600),"$9,169","$110,028",$55.01
Indiana,Marion,3,0,0,0,4,"$1,269",$340,"$2,600","$1,733","$1,642",$804,$136,$852,"$2,103",($767),"$10,712","$128,544",$64.27
Indiana,Marion,3,0,0,0,5,"$1,269",$340,"$3,250","$1,927","$1,799",$846,$136,$957,"$2,504",($899),"$12,129","$145,548",$72.77
Indiana,Marion,3,0,0,0,6,"$1,510",$340,"$3,900","$2,121","$1,955",$888,$136,"$1,085","$2,994",($910),"$14,019","$168,228",$84.11
Indiana,Marion,3,0,0,1,0,$728,$310,$596,"$1,296","$1,173",$677,$136,$492,"$1,062",($217),"$6,253","$75,036",$37.52
Indiana,Marion,3,0,0,1,1,"$1,020",$340,"$1,246","$1,436","$1,330",$719,$136,$623,"$1,421",($433),"$7,838","$94,056",$47.03
Indiana,Marion,3,0,0,1,2,"$1,020",$340,"$1,896","$1,641","$1,486",$761,$136,$728,"$1,710",($600),"$9,118","$109,416",$54.71
Indiana,Marion,3,0,0,1,3,"$1,269",$340,"$2,546","$1,749","$1,642",$804,$136,$849,"$2,089",($767),"$10,657","$127,884",$63.94
Indiana,Marion,3,0,0,1,4,"$1,269",$340,"$3,196","$1,943","$1,799",$846,$136,$953,"$2,489",($899),"$12,072","$144,864",$72.43
Indiana,Marion,3,0,0,1,5,"$1,510",$340,"$3,846","$2,137","$1,955",$888,$136,"$1,081","$2,982",($910),"$13,965","$167,580",$83.79
Indiana,Marion,3,0,0,2,0,"$1,020",$340,"$1,192","$1,453","$1,330",$719,$136,$619,"$1,411",($433),"$7,787","$93,444",$46.72
Indiana,Marion,3,0,0,2,1,"$1,020",$340,"$1,842","$1,658","$1,486",$761,$136,$724,"$1,700",($600),"$9,067","$108,804",$54.40
Indiana,Marion,3,0,0,2,2,"$1,269",$340,"$2,492","$1,765","$1,642",$804,$136,$845,"$2,074",($767),"$10,600","$127,200",$63.60
Indiana,Marion,3,0,0,2,3,"$1,269",$340,"$3,142","$1,959","$1,799",$846,$136,$949,"$2,474",($899),"$12,015","$144,180",$72.09
Indiana,Marion,3,0,0,2,4,"$1,510",$340,"$3,792","$2,153","$1,955",$888,$136,"$1,077","$2,967",($910),"$13,908","$166,896",$83.45
Indiana,Marion,3,0,0,3,0,"$1,020",$340,"$1,788","$1,675","$1,486",$761,$136,$721,"$1,689",($600),"$9,016","$108,192",$54.10
Indiana,Marion,3,0,0,3,1,"$1,269",$340,"$2,438","$1,781","$1,642",$804,$136,$841,"$2,060",($767),"$10,544","$126,528",$63.26
Indiana,Marion,3,0,0,3,2,"$1,269",$340,"$3,088","$1,975","$1,799",$846,$136,$945,"$2,460",($899),"$11,959","$143,508",$71.75
Indiana,Marion,3,0,0,3,3,"$1,510",$340,"$3,738","$2,169","$1,955",$888,$136,"$1,074","$2,953",($910),"$13,853","$166,236",$83.12
Indiana,Marion,3,0,0,4,0,"$1,269",$340,"$2,383","$1,797","$1,642",$804,$136,$837,"$2,045",($767),"$10,486","$125,832",$62.92
Indiana,Marion,3,0,0,4,1,"$1,269",$340,"$3,033","$1,992","$1,799",$846,$136,$942,"$2,445",($899),"$11,903","$142,836",$71.42
Indiana,Marion,3,0,0,4,2,"$1,510",$340,"$3,683","$2,186","$1,955",$888,$136,"$1,070","$2,938",($910),"$13,796","$165,552",$82.78
Indiana,Marion,3,0,0,5,0,"$1,269",$340,"$2,979","$2,008","$1,799",$846,$136,$938,"$2,431",($899),"$11,847","$142,164",$71.08
Indiana,Marion,3,0,0,5,1,"$1,510",$340,"$3,629","$2,202","$1,955",$888,$136,"$1,066","$2,924",($910),"$13,740","$164,880",$82.44
Indiana,Marion,3,0,0,6,0,"$1,510",$340,"$3,575","$2,218","$1,955",$888,$136,"$1,062","$2,909",($910),"$13,683","$164,196",$82.10
Indiana,Marion,3,0,1,0,0,$728,$310,$223,"$1,363","$1,173",$677,$136,$461,$979,($211),"$5,839","$70,068",$35.03
Indiana,Marion,3,0,1,0,1,"$1,020",$340,$873,"$1,500","$1,330",$719,$136,$592,"$1,337",($433),"$7,414","$88,968",$44.48
Indiana,Marion,3,0,1,0,2,"$1,020",$340,"$1,523","$1,705","$1,486",$761,$136,$697,"$1,625",($600),"$8,693","$104,316",$52.16
Indiana,Marion,3,0,1,0,3,"$1,269",$340,"$2,173","$1,809","$1,642",$804,$136,$817,"$1,969",($767),"$10,192","$122,304",$61.15
Indiana,Marion,3,0,1,0,4,"$1,269",$340,"$2,823","$2,003","$1,799",$846,$136,$922,"$2,370",($899),"$11,609","$139,308",$69.65
Indiana,Marion,3,0,1,0,5,"$1,510",$340,"$3,473","$2,198","$1,955",$888,$136,"$1,050","$2,862",($910),"$13,502","$162,024",$81.01
Indiana,Marion,3,0,1,1,0,"$1,020",$340,$819,"$1,517","$1,330",$719,$136,$588,"$1,327",($433),"$7,363","$88,356",$44.18
Indiana,Marion,3,0,1,1,1,"$1,020",$340,"$1,469","$1,722","$1,486",$761,$136,$693,"$1,615",($600),"$8,642","$103,704",$51.85
Indiana,Marion,3,0,1,1,2,"$1,269",$340,"$2,119","$1,826","$1,642",$804,$136,$814,"$1,955",($767),"$10,138","$121,656",$60.83
Indiana,Marion,3,0,1,1,3,"$1,269",$340,"$2,769","$2,020","$1,799",$846,$136,$918,"$2,355",($899),"$11,553","$138,636",$69.32
Indiana,Marion,3,0,1,1,4,"$1,510",$340,"$3,419","$2,214","$1,955",$888,$136,"$1,046","$2,847",($910),"$13,445","$161,340",$80.67
Indiana,Marion,3,0,1,2,0,"$1,020",$340,"$1,415","$1,739","$1,486",$761,$136,$690,"$1,605",($600),"$8,592","$103,104",$51.55
Indiana,Marion,3,0,1,2,1,"$1,269",$340,"$2,065","$1,842","$1,642",$804,$136,$810,"$1,940",($767),"$10,081","$120,972",$60.49
Indiana,Marion,3,0,1,2,2,"$1,269",$340,"$2,715","$2,036","$1,799",$846,$136,$914,"$2,340",($899),"$11,496","$137,952",$68.98
Indiana,Marion,3,0,1,2,3,"$1,510",$340,"$3,365","$2,230","$1,955",$888,$136,"$1,042","$2,833",($910),"$13,389","$160,668",$80.33
Indiana,Marion,3,0,1,3,0,"$1,269",$340,"$2,011","$1,858","$1,642",$804,$136,$806,"$1,925",($767),"$10,024","$120,288",$60.14
Indiana,Marion,3,0,1,3,1,"$1,269",$340,"$2,661","$2,052","$1,799",$846,$136,$910,"$2,326",($899),"$11,440","$137,280",$68.64
Indiana,Marion,3,0,1,3,2,"$1,510",$340,"$3,311","$2,246","$1,955",$888,$136,"$1,039","$2,818",($910),"$13,333","$159,996",$80.00
Indiana,Marion,3,0,1,4,0,"$1,269",$340,"$2,607","$2,068","$1,799",$846,$136,$907,"$2,311",($899),"$11,384","$136,608",$68.30
Indiana,Marion,3,0,1,4,1,"$1,510",$340,"$3,257","$2,262","$1,955",$888,$136,"$1,035","$2,804",($910),"$13,277","$159,324",$79.66
Indiana,Marion,3,0,1,5,0,"$1,510",$340,"$3,203","$2,279","$1,955",$888,$136,"$1,031","$2,789",($910),"$13,221","$158,652",$79.33
Indiana,Marion,3,0,2,0,0,"$1,020",$340,$447,"$1,581","$1,330",$719,$136,$557,"$1,242",($423),"$6,949","$83,388",$41.69
Indiana,Marion,3,0,2,0,1,"$1,020",$340,"$1,097","$1,786","$1,486",$761,$136,$663,"$1,531",($600),"$8,220","$98,640",$49.32
Indiana,Marion,3,0,2,0,2,"$1,269",$340,"$1,747","$1,886","$1,642",$804,$136,$782,"$1,859",($767),"$9,698","$116,376",$58.19
Indiana,Marion,3,0,2,0,3,"$1,269",$340,"$2,397","$2,080","$1,799",$846,$136,$887,"$2,235",($899),"$11,090","$133,080",$66.54
Indiana,Marion,3,0,2,0,4,"$1,510",$340,"$3,047","$2,274","$1,955",$888,$136,"$1,015","$2,728",($910),"$12,983","$155,796",$77.90
Indiana,Marion,3,0,2,1,0,"$1,020",$340,"$1,043","$1,803","$1,486",$761,$136,$659,"$1,521",($600),"$8,169","$98,028",$49.01
Indiana,Marion,3,0,2,1,1,"$1,269",$340,"$1,693","$1,902","$1,642",$804,$136,$779,"$1,848",($767),"$9,646","$115,752",$57.88
Indiana,Marion,3,0,2,1,2,"$1,269",$340,"$2,343","$2,096","$1,799",$846,$136,$883,"$2,220",($899),"$11,033","$132,396",$66.20
Indiana,Marion,3,0,2,1,3,"$1,510",$340,"$2,993","$2,290","$1,955",$888,$136,"$1,011","$2,713",($910),"$12,926","$155,112",$77.56
Indiana,Marion,3,0,2,2,0,"$1,269",$340,"$1,638","$1,918","$1,642",$804,$136,$775,"$1,838",($767),"$9,593","$115,116",$57.56
Indiana,Marion,3,0,2,2,1,"$1,269",$340,"$2,288","$2,113","$1,799",$846,$136,$879,"$2,206",($899),"$10,977","$131,724",$65.86
Indiana,Marion,3,0,2,2,2,"$1,510",$340,"$2,938","$2,307","$1,955",$888,$136,"$1,007","$2,699",($910),"$12,870","$154,440",$77.22
Indiana,Marion,3,0,2,3,0,"$1,269",$340,"$2,234","$2,129","$1,799",$846,$136,$875,"$2,191",($899),"$10,920","$131,040",$65.52
Indiana,Marion,3,0,2,3,1,"$1,510",$340,"$2,884","$2,323","$1,955",$888,$136,"$1,004","$2,684",($910),"$12,814","$153,768",$76.88
Indiana,Marion,3,0,2,4,0,"$1,510",$340,"$2,830","$2,339","$1,955",$888,$136,"$1,000","$2,670",($910),"$12,758","$153,096",$76.55
Indiana,Marion,3,0,3,0,0,"$1,020",$340,$670,"$1,867","$1,486",$761,$136,$628,"$1,436",($600),"$7,744","$92,928",$46.46
Indiana,Marion,3,0,3,0,1,"$1,269",$340,"$1,320","$1,963","$1,642",$804,$136,$747,"$1,763",($767),"$9,217","$110,604",$55.30
Indiana,Marion,3,0,3,0,2,"$1,269",$340,"$1,970","$2,157","$1,799",$846,$136,$852,"$2,101",($899),"$10,571","$126,852",$63.43
Indiana,Marion,3,0,3,0,3,"$1,510",$340,"$2,620","$2,351","$1,955",$888,$136,$980,"$2,593",($910),"$12,463","$149,556",$74.78
Indiana,Marion,3,0,3,1,0,"$1,269",$340,"$1,266","$1,979","$1,642",$804,$136,$744,"$1,752",($767),"$9,165","$109,980",$54.99
Indiana,Marion,3,0,3,1,1,"$1,269",$340,"$1,916","$2,173","$1,799",$846,$136,$848,"$2,086",($899),"$10,514","$126,168",$63.08
Indiana,Marion,3,0,3,1,2,"$1,510",$340,"$2,566","$2,367","$1,955",$888,$136,$976,"$2,579",($910),"$12,407","$148,884",$74.44
Indiana,Marion,3,0,3,2,0,"$1,269",$340,"$1,862","$2,189","$1,799",$846,$136,$844,"$2,072",($899),"$10,458","$125,496",$62.75
Indiana,Marion,3,0,3,2,1,"$1,510",$340,"$2,512","$2,384","$1,955",$888,$136,$973,"$2,564",($910),"$12,352","$148,224",$74.11
Indiana,Marion,3,0,3,3,0,"$1,510",$340,"$2,458","$2,400","$1,955",$888,$136,$969,"$2,550",($910),"$12,296","$147,552",$73.78
Indiana,Marion,3,0,4,0,0,"$1,269",$340,$894,"$2,040","$1,642",$804,$136,$713,"$1,667",($767),"$8,738","$104,856",$52.43
Indiana,Marion,3,0,4,0,1,"$1,269",$340,"$1,544","$2,234","$1,799",$846,$136,$817,"$1,966",($899),"$10,052","$120,624",$60.31
Indiana,Marion,3,0,4,0,2,"$1,510",$340,"$2,194","$2,428","$1,955",$888,$136,$945,"$2,459",($910),"$11,945","$143,340",$71.67
Indiana,Marion,3,0,4,1,0,"$1,269",$340,"$1,490","$2,250","$1,799",$846,$136,$813,"$1,952",($899),"$9,996","$119,952",$59.98
Indiana,Marion,3,0,4,1,1,"$1,510",$340,"$2,140","$2,444","$1,955",$888,$136,$941,"$2,445",($910),"$11,889","$142,668",$71.33
Indiana,Marion,3,0,4,2,0,"$1,510",$340,"$2,085","$2,460","$1,955",$888,$136,$937,"$2,430",($910),"$11,831","$141,972",$70.99
Indiana,Marion,3,0,5,0,0,"$1,269",$340,"$1,117","$2,311","$1,799",$846,$136,$782,"$1,857",($899),"$9,558","$114,696",$57.35
Indiana,Marion,3,0,5,0,1,"$1,510",$340,"$1,767","$2,505","$1,955",$888,$136,$910,"$2,325",($910),"$11,426","$137,112",$68.56
Indiana,Marion,3,0,5,1,0,"$1,510",$340,"$1,713","$2,521","$1,955",$888,$136,$906,"$2,310",($910),"$11,369","$136,428",$68.21
Indiana,Marion,3,0,6,0,0,"$1,510",$340,"$1,341","$2,581","$1,955",$888,$136,$875,"$2,191",($910),"$10,907","$130,884",$65.44
Indiana,Marion,3,1,0,0,0,$728,$310,$0,"$1,389","$1,223","$1,177",$146,$497,"$1,078",$0,"$6,548","$78,576",$39.29
Indiana,Marion,3,1,0,0,1,"$1,020",$340,$650,"$1,524","$1,380","$1,220",$146,$628,"$1,436",($217),"$8,127","$97,524",$48.76
Indiana,Marion,3,1,0,0,2,"$1,020",$340,"$1,300","$1,729","$1,536","$1,262",$146,$733,"$1,724",($433),"$9,357","$112,284",$56.14
Indiana,Marion,3,1,0,0,3,"$1,269",$340,"$1,950","$1,833","$1,692","$1,304",$146,$853,"$2,108",($600),"$10,895","$130,740",$65.37
Indiana,Marion,3,1,0,0,4,"$1,269",$340,"$2,600","$2,027","$1,849","$1,346",$146,$958,"$2,508",($767),"$12,276","$147,312",$73.66
Indiana,Marion,3,1,0,0,5,"$1,510",$340,"$3,250","$2,221","$2,005","$1,388",$146,"$1,086","$2,997",($899),"$14,044","$168,528",$84.26
Indiana,Marion,3,1,0,0,6,"$1,510",$340,"$3,900","$2,415","$2,162","$1,430",$146,"$1,190","$3,327",($910),"$15,510","$186,120",$93.06
Indiana,Marion,3,1,0,1,0,"$1,020",$340,$596,"$1,542","$1,380","$1,220",$146,$624,"$1,426",($217),"$8,077","$96,924",$48.46
Indiana,Marion,3,1,0,1,1,"$1,020",$340,"$1,246","$1,746","$1,536","$1,262",$146,$730,"$1,714",($433),"$9,307","$111,684",$55.84
Indiana,Marion,3,1,0,1,2,"$1,269",$340,"$1,896","$1,849","$1,692","$1,304",$146,$850,"$2,093",($600),"$10,839","$130,068",$65.03
Indiana,Marion,3,1,0,1,3,"$1,269",$340,"$2,546","$2,043","$1,849","$1,346",$146,$954,"$2,493",($767),"$12,219","$146,628",$73.31
Indiana,Marion,3,1,0,1,4,"$1,510",$340,"$3,196","$2,237","$2,005","$1,388",$146,"$1,082","$2,985",($899),"$13,990","$167,880",$83.94
Indiana,Marion,3,1,0,1,5,"$1,510",$340,"$3,846","$2,431","$2,162","$1,430",$146,"$1,187","$3,315",($910),"$15,457","$185,484",$92.74
Indiana,Marion,3,1,0,2,0,"$1,020",$340,"$1,192","$1,764","$1,536","$1,262",$146,$726,"$1,704",($433),"$9,257","$111,084",$55.54
Indiana,Marion,3,1,0,2,1,"$1,269",$340,"$1,842","$1,865","$1,692","$1,304",$146,$846,"$2,078",($600),"$10,782","$129,384",$64.69
Indiana,Marion,3,1,0,2,2,"$1,269",$340,"$2,492","$2,059","$1,849","$1,346",$146,$950,"$2,478",($767),"$12,162","$145,944",$72.97
Indiana,Marion,3,1,0,2,3,"$1,510",$340,"$3,142","$2,253","$2,005","$1,388",$146,"$1,078","$2,971",($899),"$13,934","$167,208",$83.60
Indiana,Marion,3,1,0,2,4,"$1,510",$340,"$3,792","$2,447","$2,162","$1,430",$146,"$1,183","$3,303",($910),"$15,403","$184,836",$92.42
Indiana,Marion,3,1,0,3,0,"$1,269",$340,"$1,788","$1,881","$1,692","$1,304",$146,$842,"$2,064",($600),"$10,726","$128,712",$64.36
Indiana,Marion,3,1,0,3,1,"$1,269",$340,"$2,438","$2,075","$1,849","$1,346",$146,$946,"$2,464",($767),"$12,106","$145,272",$72.64
Indiana,Marion,3,1,0,3,2,"$1,510",$340,"$3,088","$2,269","$2,005","$1,388",$146,"$1,075","$2,957",($899),"$13,879","$166,548",$83.27
Indiana,Marion,3,1,0,3,3,"$1,510",$340,"$3,738","$2,464","$2,162","$1,430",$146,"$1,179","$3,291",($910),"$15,350","$184,200",$92.10
Indiana,Marion,3,1,0,4,0,"$1,269",$340,"$2,383","$2,092","$1,849","$1,346",$146,$943,"$2,449",($767),"$12,050","$144,600",$72.30
Indiana,Marion,3,1,0,4,1,"$1,510",$340,"$3,033","$2,286","$2,005","$1,388",$146,"$1,071","$2,942",($899),"$13,822","$165,864",$82.93
Indiana,Marion,3,1,0,4,2,"$1,510",$340,"$3,683","$2,480","$2,162","$1,430",$146,"$1,175","$3,279",($910),"$15,295","$183,540",$91.77
Indiana,Marion,3,1,0,5,0,"$1,510",$340,"$2,979","$2,302","$2,005","$1,388",$146,"$1,067","$2,928",($899),"$13,766","$165,192",$82.60
Indiana,Marion,3,1,0,5,1,"$1,510",$340,"$3,629","$2,496","$2,162","$1,430",$146,"$1,171","$3,267",($910),"$15,241","$182,892",$91.45
Indiana,Marion,3,1,0,6,0,"$1,510",$340,"$3,575","$2,512","$2,162","$1,430",$146,"$1,168","$3,255",($910),"$15,188","$182,256",$91.13
Indiana,Marion,3,1,1,0,0,"$1,020",$340,$223,"$1,606","$1,380","$1,220",$146,$594,"$1,341",($211),"$7,659","$91,908",$45.95
Indiana,Marion,3,1,1,0,1,"$1,020",$340,$873,"$1,810","$1,536","$1,262",$146,$699,"$1,630",($433),"$8,883","$106,596",$53.30
Indiana,Marion,3,1,1,0,2,"$1,269",$340,"$1,523","$1,909","$1,692","$1,304",$146,$818,"$1,973",($600),"$10,374","$124,488",$62.24
Indiana,Marion,3,1,1,0,3,"$1,269",$340,"$2,173","$2,104","$1,849","$1,346",$146,$923,"$2,373",($767),"$11,756","$141,072",$70.54
Indiana,Marion,3,1,1,0,4,"$1,510",$340,"$2,823","$2,298","$2,005","$1,388",$146,"$1,051","$2,866",($899),"$13,528","$162,336",$81.17
Indiana,Marion,3,1,1,0,5,"$1,510",$340,"$3,473","$2,492","$2,162","$1,430",$146,"$1,155","$3,216",($910),"$15,014","$180,168",$90.08
Indiana,Marion,3,1,1,1,0,"$1,020",$340,$819,"$1,828","$1,536","$1,262",$146,$695,"$1,620",($433),"$8,833","$105,996",$53.00
Indiana,Marion,3,1,1,1,1,"$1,269",$340,"$1,469","$1,926","$1,692","$1,304",$146,$815,"$1,958",($600),"$10,319","$123,828",$61.91
Indiana,Marion,3,1,1,1,2,"$1,269",$340,"$2,119","$2,120","$1,849","$1,346",$146,$919,"$2,359",($767),"$11,700","$140,400",$70.20
Indiana,Marion,3,1,1,1,3,"$1,510",$340,"$2,769","$2,314","$2,005","$1,388",$146,"$1,047","$2,852",($899),"$13,472","$161,664",$80.83
Indiana,Marion,3,1,1,1,4,"$1,510",$340,"$3,419","$2,508","$2,162","$1,430",$146,"$1,152","$3,204",($910),"$14,961","$179,532",$89.77
Indiana,Marion,3,1,1,2,0,"$1,269",$340,"$1,415","$1,942","$1,692","$1,304",$146,$811,"$1,944",($600),"$10,263","$123,156",$61.58
Indiana,Marion,3,1,1,2,1,"$1,269",$340,"$2,065","$2,136","$1,849","$1,346",$146,$915,"$2,344",($767),"$11,643","$139,716",$69.86
Indiana,Marion,3,1,1,2,2,"$1,510",$340,"$2,715","$2,330","$2,005","$1,388",$146,"$1,043","$2,837",($899),"$13,415","$160,980",$80.49
Indiana,Marion,3,1,1,2,3,"$1,510",$340,"$3,365","$2,524","$2,162","$1,430",$146,"$1,148","$3,192",($910),"$14,907","$178,884",$89.44
Indiana,Marion,3,1,1,3,0,"$1,269",$340,"$2,011","$2,152","$1,849","$1,346",$146,$911,"$2,330",($767),"$11,587","$139,044",$69.52
Indiana,Marion,3,1,1,3,1,"$1,510",$340,"$2,661","$2,346","$2,005","$1,388",$146,"$1,040","$2,823",($899),"$13,360","$160,320",$80.16
Indiana,Marion,3,1,1,3,2,"$1,510",$340,"$3,311","$2,540","$2,162","$1,430",$146,"$1,144","$3,180",($910),"$14,853","$178,236",$89.12
Indiana,Marion,3,1,1,4,0,"$1,510",$340,"$2,607","$2,362","$2,005","$1,388",$146,"$1,036","$2,808",($899),"$13,303","$159,636",$79.82
Indiana,Marion,3,1,1,4,1,"$1,510",$340,"$3,257","$2,557","$2,162","$1,430",$146,"$1,140","$3,168",($910),"$14,800","$177,600",$88.80
Indiana,Marion,3,1,1,5,0,"$1,510",$340,"$3,203","$2,573","$2,162","$1,430",$146,"$1,136","$3,156",($910),"$14,746","$176,952",$88.48
Indiana,Marion,3,1,2,0,0,"$1,020",$340,$447,"$1,892","$1,536","$1,262",$146,$664,"$1,535",($423),"$8,419","$101,028",$50.51
Indiana,Marion,3,1,2,0,1,"$1,269",$340,"$1,097","$1,986","$1,692","$1,304",$146,$783,"$1,862",($600),"$9,879","$118,548",$59.27
Indiana,Marion,3,1,2,0,2,"$1,269",$340,"$1,747","$2,180","$1,849","$1,346",$146,$888,"$2,239",($767),"$11,237","$134,844",$67.42
Indiana,Marion,3,1,2,0,3,"$1,510",$340,"$2,397","$2,374","$2,005","$1,388",$146,"$1,016","$2,732",($899),"$13,009","$156,108",$78.05
Indiana,Marion,3,1,2,0,4,"$1,510",$340,"$3,047","$2,568","$2,162","$1,430",$146,"$1,120","$3,106",($910),"$14,519","$174,228",$87.11
Indiana,Marion,3,1,2,1,0,"$1,269",$340,"$1,043","$2,002","$1,692","$1,304",$146,$780,"$1,851",($600),"$9,827","$117,924",$58.96
Indiana,Marion,3,1,2,1,1,"$1,269",$340,"$1,693","$2,196","$1,849","$1,346",$146,$884,"$2,224",($767),"$11,180","$134,160",$67.08
Indiana,Marion,3,1,2,1,2,"$1,510",$340,"$2,343","$2,391","$2,005","$1,388",$146,"$1,012","$2,717",($899),"$12,953","$155,436",$77.72
Indiana,Marion,3,1,2,1,3,"$1,510",$340,"$2,993","$2,585","$2,162","$1,430",$146,"$1,117","$3,094",($910),"$14,467","$173,604",$86.80
Indiana,Marion,3,1,2,2,0,"$1,269",$340,"$1,638","$2,213","$1,849","$1,346",$146,$880,"$2,210",($767),"$11,124","$133,488",$66.74
Indiana,Marion,3,1,2,2,1,"$1,510",$340,"$2,288","$2,407","$2,005","$1,388",$146,"$1,008","$2,702",($899),"$12,895","$154,740",$77.37
Indiana,Marion,3,1,2,2,2,"$1,510",$340,"$2,938","$2,601","$2,162","$1,430",$146,"$1,113","$3,082",($910),"$14,412","$172,944",$86.47
Indiana,Marion,3,1,2,3,0,"$1,510",$340,"$2,234","$2,423","$2,005","$1,388",$146,"$1,005","$2,688",($899),"$12,840","$154,080",$77.04
Indiana,Marion,3,1,2,3,1,"$1,510",$340,"$2,884","$2,617","$2,162","$1,430",$146,"$1,109","$3,070",($910),"$14,358","$172,296",$86.15
Indiana,Marion,3,1,2,4,0,"$1,510",$340,"$2,830","$2,633","$2,162","$1,430",$146,"$1,105","$3,058",($910),"$14,304","$171,648",$85.82
Indiana,Marion,3,1,3,0,0,"$1,269",$340,$670,"$2,063","$1,692","$1,304",$146,$748,"$1,766",($600),"$9,398","$112,776",$56.39
Indiana,Marion,3,1,3,0,1,"$1,269",$340,"$1,320","$2,257","$1,849","$1,346",$146,$853,"$2,105",($767),"$10,718","$128,616",$64.31
Indiana,Marion,3,1,3,0,2,"$1,510",$340,"$1,970","$2,451","$2,005","$1,388",$146,$981,"$2,598",($899),"$12,490","$149,880",$74.94
Indiana,Marion,3,1,3,0,3,"$1,510",$340,"$2,620","$2,645","$2,162","$1,430",$146,"$1,085","$2,995",($910),"$14,023","$168,276",$84.14
Indiana,Marion,3,1,3,1,0,"$1,269",$340,"$1,266","$2,273","$1,849","$1,346",$146,$849,"$2,090",($767),"$10,661","$127,932",$63.97
Indiana,Marion,3,1,3,1,1,"$1,510",$340,"$1,916","$2,467","$2,005","$1,388",$146,$977,"$2,583",($899),"$12,433","$149,196",$74.60
Indiana,Marion,3,1,3,1,2,"$1,510",$340,"$2,566","$2,662","$2,162","$1,430",$146,"$1,082","$2,983",($910),"$13,971","$167,652",$83.83
Indiana,Marion,3,1,3,2,0,"$1,510",$340,"$1,862","$2,484","$2,005","$1,388",$146,$974,"$2,568",($899),"$12,378","$148,536",$74.27
Indiana,Marion,3,1,3,2,1,"$1,510",$340,"$2,512","$2,678","$2,162","$1,430",$146,"$1,078","$2,969",($910),"$13,915","$166,980",$83.49
Indiana,Marion,3,1,3,3,0,"$1,510",$340,"$2,458","$2,694","$2,162","$1,430",$146,"$1,074","$2,954",($910),"$13,858","$166,296",$83.15
Indiana,Marion,3,1,4,0,0,"$1,269",$340,$894,"$2,334","$1,849","$1,346",$146,$818,"$1,971",($767),"$10,200","$122,400",$61.20
Indiana,Marion,3,1,4,0,1,"$1,510",$340,"$1,544","$2,528","$2,005","$1,388",$146,$946,"$2,463",($899),"$11,971","$143,652",$71.83
Indiana,Marion,3,1,4,0,2,"$1,510",$340,"$2,194","$2,722","$2,162","$1,430",$146,"$1,050","$2,863",($910),"$13,507","$162,084",$81.04
Indiana,Marion,3,1,4,1,0,"$1,510",$340,"$1,490","$2,544","$2,005","$1,388",$146,$942,"$2,449",($899),"$11,915","$142,980",$71.49
Indiana,Marion,3,1,4,1,1,"$1,510",$340,"$2,140","$2,738","$2,162","$1,430",$146,"$1,047","$2,849",($910),"$13,452","$161,424",$80.71
Indiana,Marion,3,1,4,2,0,"$1,510",$340,"$2,085","$2,754","$2,162","$1,430",$146,"$1,043","$2,834",($910),"$13,394","$160,728",$80.36
Indiana,Marion,3,1,5,0,0,"$1,510",$340,"$1,117","$2,605","$2,005","$1,388",$146,$911,"$2,329",($899),"$11,452","$137,424",$68.71
Indiana,Marion,3,1,5,0,1,"$1,510",$340,"$1,767","$2,799","$2,162","$1,430",$146,"$1,015","$2,729",($910),"$12,988","$155,856",$77.93
Indiana,Marion,3,1,5,1,0,"$1,510",$340,"$1,713","$2,815","$2,162","$1,430",$146,"$1,012","$2,715",($910),"$12,933","$155,196",$77.60
Indiana,Marion,3,1,6,0,0,"$1,510",$340,"$1,341","$2,876","$2,162","$1,430",$146,$981,"$2,595",($910),"$12,471","$149,652",$74.83
Indiana,Marion,3,2,0,0,0,"$1,020",$340,$0,"$1,630","$1,430","$1,720",$171,$631,"$1,444",$0,"$8,386","$100,632",$50.32
Indiana,Marion,3,2,0,0,1,"$1,020",$340,$650,"$1,835","$1,586","$1,762",$171,$736,"$1,733",($217),"$9,616","$115,392",$57.70
Indiana,Marion,3,2,0,0,2,"$1,269",$340,"$1,300","$1,933","$1,742","$1,804",$171,$856,"$2,117",($433),"$11,099","$133,188",$66.59
Indiana,Marion,3,2,0,0,3,"$1,269",$340,"$1,950","$2,127","$1,899","$1,846",$171,$960,"$2,517",($600),"$12,479","$149,748",$74.87
Indiana,Marion,3,2,0,0,4,"$1,510",$340,"$2,600","$2,321","$2,055","$1,888",$171,"$1,089","$3,005",($767),"$14,212","$170,544",$85.27
Indiana,Marion,3,2,0,0,5,"$1,510",$340,"$3,250","$2,515","$2,212","$1,930",$171,"$1,193","$3,335",($899),"$15,557","$186,684",$93.34
Indiana,Marion,3,2,0,0,6,"$1,752",$340,"$3,900","$2,709","$2,368","$1,972",$171,"$1,321","$3,740",($910),"$17,363","$208,356",$104.18
Indiana,Marion,3,2,0,1,0,"$1,020",$340,$596,"$1,852","$1,586","$1,762",$171,$733,"$1,723",($217),"$9,566","$114,792",$57.40
Indiana,Marion,3,2,0,1,1,"$1,269",$340,"$1,246","$1,949","$1,742","$1,804",$171,$852,"$2,102",($433),"$11,042","$132,504",$66.25
